gia ton kivo 
	akmi		emvadon		xwritikotita		xwritikotita/kostos 
4.209887		106.338867		74.612427		106338.867188		0.000702 
4.210886		106.389389		74.665604		106389.390625		0.000702 
4.211886		106.439926		74.718811		106439.929688		0.000702 
4.212886		106.490471		74.772041		106490.468750		0.000702 
4.213886		106.541023		74.825294		106541.023438		0.000702 
4.214886		106.591591		74.878571		106591.593750		0.000702 
4.215886		106.642174		74.931877		106642.171875		0.000703 
4.216886		106.692764		74.985207		106692.765625		0.000703 
4.217886		106.743370		75.038559		106743.367188		0.000703 
4.218886		106.793991		75.091942		106793.992188		0.000703 
4.219886		106.844620		75.145348		106844.617188		0.000703 
4.220886		106.895256		75.198776		106895.257812		0.000703 
4.221886		106.945915		75.252235		106945.914062		0.000704 
4.222886		106.996574		75.305717		106996.578125		0.000704 
4.223886		107.047256		75.359222		107047.257812		0.000704 
4.224885		107.097946		75.412758		107097.945312		0.000704 
4.225885		107.148643		75.466316		107148.640625		0.000704 
4.226885		107.199356		75.519897		107199.359375		0.000704 
4.227885		107.250084		75.573509		107250.085938		0.000705 
4.228885		107.300819		75.627144		107300.820312		0.000705 
4.229885		107.351570		75.680801		107351.570312		0.000705 
4.230885		107.402328		75.734482		107402.328125		0.000705 
4.231885		107.453102		75.788193		107453.101562		0.000705 
4.232885		107.503883		75.841927		107503.882812		0.000705 
4.233885		107.554680		75.895691		107554.679688		0.000706 
4.234885		107.605492		75.949478		107605.492188		0.000706 
4.235885		107.656311		76.003288		107656.312500		0.000706 
4.236885		107.707146		76.057121		107707.148438		0.000706 
4.237885		107.757988		76.110985		107757.984375		0.000706 
4.238884		107.808846		76.164879		107808.843750		0.000706 
4.239884		107.859718		76.218788		107859.718750		0.000707 
4.240884		107.910599		76.272728		107910.601562		0.000707 
4.241884		107.961494		76.326691		107961.492188		0.000707 
4.242884		108.012398		76.380684		108012.398438		0.000707 
4.243884		108.063316		76.434692		108063.312500		0.000707 
4.244884		108.114243		76.488739		108114.242188		0.000707 
4.245884		108.165184		76.542801		108165.187500		0.000708 
4.246884		108.216133		76.596893		108216.132812		0.000708 
4.247884		108.267097		76.651009		108267.093750		0.000708 
4.248884		108.318077		76.705154		108318.078125		0.000708 
4.249884		108.369064		76.759323		108369.062500		0.000708 
4.250884		108.420067		76.813515		108420.070312		0.000708 
4.251884		108.471077		76.867729		108471.078125		0.000709 
4.252883		108.522102		76.921974		108522.101562		0.000709 
4.253883		108.573143		76.976250		108573.140625		0.000709 
4.254883		108.624191		77.030540		108624.187500		0.000709 
4.255883		108.675255		77.084862		108675.257812		0.000709 
4.256883		108.726326		77.139214		108726.328125		0.000709 
4.257883		108.777412		77.193581		108777.414062		0.000710 
4.258883		108.828506		77.247978		108828.507812		0.000710 
4.259883		108.879616		77.302399		108879.617188		0.000710 
4.260883		108.930733		77.356850		108930.734375		0.000710 
4.261883		108.981873		77.411324		108981.875000		0.000710 
4.262883		109.033012		77.465828		109033.015625		0.000710 
4.263883		109.084167		77.520348		109084.164062		0.000711 
4.264883		109.135338		77.574898		109135.335938		0.000711 
4.265882		109.186523		77.629478		109186.523438		0.000711 
4.266882		109.237717		77.684082		109237.718750		0.000711 
4.267882		109.288918		77.738708		109288.914062		0.000711 
4.268882		109.340134		77.793358		109340.132812		0.000711 
4.269882		109.391365		77.848038		109391.367188		0.000712 
4.270882		109.442604		77.902748		109442.601562		0.000712 
4.271882		109.493858		77.957474		109493.859375		0.000712 
4.272882		109.545120		78.012230		109545.117188		0.000712 
4.273882		109.596397		78.067009		109596.398438		0.000712 
4.274882		109.647690		78.121819		109647.687500		0.000712 
4.275882		109.698990		78.176651		109698.992188		0.000713 
4.276882		109.750305		78.231506		109750.304688		0.000713 
4.277882		109.801628		78.286392		109801.625000		0.000713 
4.278882		109.852966		78.341301		109852.968750		0.000713 
4.279881		109.904312		78.396240		109904.312500		0.000713 
4.280881		109.955673		78.451202		109955.671875		0.000713 
4.281881		110.007050		78.506187		110007.046875		0.000714 
4.282881		110.058434		78.561195		110058.429688		0.000714 
4.283881		110.109825		78.616234		110109.828125		0.000714 
4.284881		110.161240		78.671303		110161.242188		0.000714 
4.285881		110.212654		78.726387		110212.656250		0.000714 
4.286881		110.264091		78.781502		110264.093750		0.000714 
4.287881		110.315536		78.836647		110315.539062		0.000715 
4.288881		110.366989		78.891815		110366.992188		0.000715 
4.289881		110.418465		78.947006		110418.460938		0.000715 
4.290881		110.469940		79.002220		110469.937500		0.000715 
4.291881		110.521439		79.057465		110521.437500		0.000715 
4.292881		110.572937		79.112740		110572.937500		0.000715 
4.293880		110.624458		79.168030		110624.460938		0.000716 
4.294880		110.675987		79.223351		110675.984375		0.000716 
4.295880		110.727524		79.278702		110727.523438		0.000716 
4.296880		110.779076		79.334076		110779.078125		0.000716 
4.297880		110.830643		79.389473		110830.640625		0.000716 
4.298880		110.882217		79.444893		110882.218750		0.000716 
4.299880		110.933807		79.500343		110933.804688		0.000717 
4.300880		110.985413		79.555824		110985.414062		0.000717 
4.301880		111.037025		79.611320		111037.023438		0.000717 
4.302880		111.088646		79.666847		111088.648438		0.000717 
4.303880		111.140282		79.722404		111140.281250		0.000717 
4.304880		111.191933		79.777985		111191.929688		0.000717 
4.305880		111.243591		79.833588		111243.593750		0.000718 
4.306880		111.295265		79.889221		111295.265625		0.000718 
4.307879		111.346954		79.944878		111346.953125		0.000718 
4.308879		111.398651		80.000557		111398.648438		0.000718 
4.309879		111.450356		80.056267		111450.359375		0.000718 
4.310879		111.502075		80.112000		111502.078125		0.000718 
4.311879		111.553810		80.167763		111553.812500		0.000719 
4.312879		111.605553		80.223541		111605.554688		0.000719 
4.313879		111.657310		80.279358		111657.312500		0.000719 
4.314879		111.709084		80.335197		111709.085938		0.000719 
4.315879		111.760864		80.391060		111760.867188		0.000719 
4.316879		111.812653		80.446945		111812.656250		0.000719 
4.317879		111.864464		80.502861		111864.460938		0.000720 
4.318879		111.916275		80.558800		111916.273438		0.000720 
4.319879		111.968109		80.614769		111968.109375		0.000720 
4.320879		112.019943		80.670761		112019.945312		0.000720 
4.321878		112.071800		80.726784		112071.796875		0.000720 
4.322878		112.123665		80.782829		112123.664062		0.000720 
4.323878		112.175537		80.838898		112175.539062		0.000721 
4.324878		112.227432		80.894997		112227.429688		0.000721 
4.325878		112.279327		80.951118		112279.328125		0.000721 
4.326878		112.331245		81.007263		112331.242188		0.000721 
4.327878		112.383171		81.063438		112383.171875		0.000721 
4.328878		112.435104		81.119644		112435.101562		0.000721 
4.329878		112.487053		81.175865		112487.054688		0.000722 
4.330878		112.539017		81.232117		112539.015625		0.000722 
4.331878		112.590988		81.288399		112590.984375		0.000722 
4.332878		112.642975		81.344704		112642.976562		0.000722 
4.333878		112.694969		81.401031		112694.968750		0.000722 
4.334877		112.746979		81.457390		112746.976562		0.000722 
4.335877		112.798996		81.513771		112798.992188		0.000723 
4.336877		112.851028		81.570183		112851.031250		0.000723 
4.337877		112.903076		81.626617		112903.078125		0.000723 
4.338877		112.955132		81.683075		112955.132812		0.000723 
4.339877		113.007202		81.739563		113007.203125		0.000723 
4.340877		113.059280		81.796074		113059.281250		0.000723 
4.341877		113.111374		81.852615		113111.375000		0.000724 
4.342877		113.163483		81.909180		113163.484375		0.000724 
4.343877		113.215599		81.965767		113215.601562		0.000724 
4.344877		113.267723		82.022385		113267.726562		0.000724 
4.345877		113.319862		82.079025		113319.859375		0.000724 
4.346877		113.372017		82.135696		113372.015625		0.000724 
4.347877		113.424187		82.192390		113424.187500		0.000725 
4.348876		113.476357		82.249115		113476.359375		0.000725 
4.349876		113.528549		82.305862		113528.546875		0.000725 
4.350876		113.580750		82.362633		113580.750000		0.000725 
4.351876		113.632965		82.419434		113632.968750		0.000725 
4.352876		113.685188		82.476257		113685.187500		0.000725 
4.353876		113.737427		82.533112		113737.429688		0.000726 
4.354876		113.789673		82.589989		113789.671875		0.000726 
4.355876		113.841934		82.646889		113841.937500		0.000726 
4.356876		113.894203		82.703819		113894.203125		0.000726 
4.357876		113.946487		82.760773		113946.484375		0.000726 
4.358876		113.998787		82.817757		113998.789062		0.000726 
4.359876		114.051094		82.874763		114051.093750		0.000727 
4.360876		114.103416		82.931801		114103.414062		0.000727 
4.361876		114.155746		82.988861		114155.750000		0.000727 
4.362875		114.208092		83.045952		114208.093750		0.000727 
4.363875		114.260452		83.103058		114260.453125		0.000727 
4.364875		114.312820		83.160202		114312.820312		0.000727 
4.365875		114.365196		83.217369		114365.195312		0.000728 
4.366875		114.417595		83.274559		114417.593750		0.000728 
4.367875		114.469994		83.331772		114469.992188		0.000728 
4.368875		114.522415		83.389023		114522.414062		0.000728 
4.369875		114.574844		83.446289		114574.843750		0.000728 
4.370875		114.627281		83.503586		114627.281250		0.000728 
4.371875		114.679733		83.560905		114679.734375		0.000729 
4.372875		114.732201		83.618256		114732.203125		0.000729 
4.373875		114.784676		83.675629		114784.671875		0.000729 
4.374875		114.837166		83.733032		114837.164062		0.000729 
4.375875		114.889664		83.790459		114889.664062		0.000729 
4.376874		114.942177		83.847916		114942.179688		0.000729 
4.377874		114.994705		83.905396		114994.703125		0.000730 
4.378874		115.047241		83.962898		115047.242188		0.000730 
4.379874		115.099792		84.020432		115099.789062		0.000730 
4.380874		115.152351		84.077995		115152.351562		0.000730 
4.381874		115.204926		84.135574		115204.921875		0.000730 
4.382874		115.257507		84.193192		115257.507812		0.000730 
4.383874		115.310104		84.250824		115310.101562		0.000731 
4.384874		115.362717		84.308495		115362.718750		0.000731 
4.385874		115.415337		84.366180		115415.335938		0.000731 
4.386874		115.467964		84.423897		115467.960938		0.000731 
4.387874		115.520615		84.481644		115520.617188		0.000731 
4.388874		115.573265		84.539413		115573.265625		0.000731 
4.389874		115.625938		84.597206		115625.937500		0.000732 
4.390873		115.678619		84.655029		115678.617188		0.000732 
4.391873		115.731308		84.712875		115731.304688		0.000732 
4.392873		115.784012		84.770752		115784.015625		0.000732 
4.393873		115.836731		84.828651		115836.734375		0.000732 
4.394873		115.889458		84.886581		115889.460938		0.000732 
4.395873		115.942200		84.944534		115942.203125		0.000733 
4.396873		115.994949		85.002510		115994.953125		0.000733 
4.397873		116.047714		85.060516		116047.710938		0.000733 
4.398873		116.100494		85.118553		116100.492188		0.000733 
4.399873		116.153282		85.176613		116153.281250		0.000733 
4.400873		116.206085		85.234695		116206.085938		0.000733 
4.401873		116.258896		85.292809		116258.898438		0.000734 
4.402873		116.311722		85.350945		116311.718750		0.000734 
4.403872		116.364555		85.409111		116364.554688		0.000734 
4.404872		116.417404		85.467300		116417.406250		0.000734 
4.405872		116.470268		85.525520		116470.265625		0.000734 
4.406872		116.523140		85.583763		116523.140625		0.000734 
4.407872		116.576027		85.642036		116576.023438		0.000735 
4.408872		116.628922		85.700333		116628.921875		0.000735 
4.409872		116.681831		85.758659		116681.828125		0.000735 
4.410872		116.734749		85.817009		116734.750000		0.000735 
4.411872		116.787682		85.875381		116787.679688		0.000735 
4.412872		116.840630		85.933784		116840.632812		0.000735 
4.413872		116.893585		85.992218		116893.585938		0.000736 
4.414872		116.946556		86.050667		116946.554688		0.000736 
4.415872		116.999535		86.109154		116999.531250		0.000736 
4.416872		117.052528		86.167664		117052.531250		0.000736 
4.417871		117.105530		86.226196		117105.531250		0.000736 
4.418871		117.158546		86.284760		117158.546875		0.000736 
4.419871		117.211578		86.343346		117211.578125		0.000737 
4.420871		117.264618		86.401962		117264.617188		0.000737 
4.421871		117.317665		86.460602		117317.664062		0.000737 
4.422871		117.370735		86.519272		117370.734375		0.000737 
4.423871		117.423813		86.577965		117423.812500		0.000737 
4.424871		117.476898		86.636688		117476.898438		0.000737 
4.425871		117.529999		86.695435		117530.000000		0.000738 
4.426871		117.583115		86.754211		117583.117188		0.000738 
4.427871		117.636238		86.813011		117636.234375		0.000738 
4.428871		117.689369		86.871834		117689.367188		0.000738 
4.429871		117.742523		86.930687		117742.523438		0.000738 
4.430871		117.795685		86.989571		117795.687500		0.000738 
4.431870		117.848854		87.048477		117848.851562		0.000739 
4.432870		117.902039		87.107407		117902.039062		0.000739 
4.433870		117.955238		87.166367		117955.242188		0.000739 
4.434870		118.008446		87.225357		118008.445312		0.000739 
4.435870		118.061668		87.284370		118061.671875		0.000739 
4.436870		118.114899		87.343407		118114.898438		0.000739 
4.437870		118.168144		87.402473		118168.140625		0.000740 
4.438870		118.221397		87.461571		118221.398438		0.000740 
4.439870		118.274666		87.520691		118274.664062		0.000740 
4.440870		118.327950		87.579834		118327.953125		0.000740 
4.441870		118.381241		87.639008		118381.242188		0.000740 
4.442870		118.434547		87.698212		118434.546875		0.000740 
4.443870		118.487862		87.757431		118487.859375		0.000741 
4.444870		118.541191		87.816689		118541.187500		0.000741 
4.445869		118.594528		87.875969		118594.531250		0.000741 
4.446869		118.647881		87.935272		118647.882812		0.000741 
4.447869		118.701248		87.994606		118701.250000		0.000741 
4.448869		118.754623		88.053963		118754.625000		0.000741 
4.449869		118.808014		88.113350		118808.015625		0.000742 
4.450869		118.861412		88.172768		118861.414062		0.000742 
4.451869		118.914825		88.232208		118914.828125		0.000742 
4.452869		118.968254		88.291672		118968.257812		0.000742 
4.453869		119.021690		88.351166		119021.687500		0.000742 
4.454869		119.075134		88.410683		119075.132812		0.000742 
4.455869		119.128593		88.470230		119128.593750		0.000743 
4.456869		119.182068		88.529808		119182.070312		0.000743 
4.457869		119.235550		88.589401		119235.546875		0.000743 
4.458869		119.289047		88.649033		119289.046875		0.000743 
4.459868		119.342560		88.708687		119342.562500		0.000743 
4.460868		119.396080		88.768364		119396.078125		0.000743 
4.461868		119.449608		88.828072		119449.609375		0.000744 
4.462868		119.503159		88.887810		119503.156250		0.000744 
4.463868		119.556709		88.947563		119556.710938		0.000744 
4.464868		119.610283		89.007355		119610.281250		0.000744 
4.465868		119.663864		89.067169		119663.867188		0.000744 
4.466868		119.717453		89.127007		119717.453125		0.000744 
4.467868		119.771057		89.186874		119771.054688		0.000745 
4.468868		119.824677		89.246773		119824.679688		0.000745 
4.469868		119.878304		89.306694		119878.304688		0.000745 
4.470868		119.931946		89.366638		119931.945312		0.000745 
4.471868		119.985596		89.426613		119985.593750		0.000745 
4.472867		120.039261		89.486618		120039.257812		0.000745 
4.473867		120.092941		89.546646		120092.937500		0.000746 
4.474867		120.146629		89.606705		120146.632812		0.000746 
4.475867		120.200325		89.666786		120200.328125		0.000746 
4.476867		120.254036		89.726891		120254.039062		0.000746 
4.477867		120.307762		89.787033		120307.765625		0.000746 
4.478867		120.361504		89.847191		120361.500000		0.000746 
4.479867		120.415253		89.907387		120415.250000		0.000747 
4.480867		120.469009		89.967598		120469.007812		0.000747 
4.481867		120.522781		90.027840		120522.781250		0.000747 
